"","Model","n.wai.missing","n.wbc.missing","Strong1","Strong2","Strong3","Strong4","Strong5"
"2700","LASSO",10,3,6.3874531052369,4.68537231875858,4.90212153871507,4.90776356606151,5.00215790987454
"2701","Stepwise",10,3,6.60438215138415,4.98466369655354,5.06321748127986,5.28849911749405,5.4192948961562
"2702","LASSO",10,3,6.64292689822095,4.5504154642006,4.52138956334618,4.81912380722154,5.18502966433619
"2703","Stepwise",10,3,6.69855818032366,4.78831337995655,4.8713215621164,4.93133104977294,5.46581086801877
"2704","LASSO",10,3,6.33440453002045,4.67804370429106,4.60169535599971,4.66771865775495,5.27316958551455
"2705","Stepwise",10,3,6.63555458103553,4.93676289695495,5.44798219035573,4.98313088935439,4.78860983602385
"2706","LASSO",10,3,6.13853103745597,4.30774769612768,4.54613769008184,4.39907711806097,4.23036851841049
"2707","Stepwise",10,3,6.88985298455751,4.9038128302159,5.13662855563568,4.65512475349989,4.67127636145924
"2708","LASSO",10,3,6.4342909820112,4.47323472648873,4.67401124711008,4.17537590199084,4.2182443062706
"2709","Stepwise",10,3,6.65983678499965,4.89331759519685,5.06535646540598,5.37376902286379,4.38580232783343
"2710","LASSO",10,3,6.28135388995254,4.37945358400034,4.50133455271726,4.73932660914821,4.21339354417582
"2711","Stepwise",10,3,6.53878138233315,5.04956655880208,4.73284433024867,4.76796147528513,4.82659602778962
"2712","LASSO",10,3,6.26918764399257,4.33199966847464,4.40874521384674,4.41661557040689,4.51373862747483
"2713","Stepwise",10,3,6.9753340095543,5.1244676265485,4.98164227401863,4.8762199798332,5.4717097421826
"2714","LASSO",10,3,6.49010565571305,4.60781883824977,4.46058326088891,4.40099715822054,4.93331566354304
"2715","Stepwise",10,3,6.8364802668334,5.17060967571446,4.77346046420473,5.04699477519939,5.53456057247072
"2716","LASSO",10,3,6.38501363301325,4.79287053564579,4.62470823125991,4.69955141697746,4.97261265844262
"2717","Stepwise",10,3,7.09088931879913,5.21782363467158,5.30237873018037,4.75741751610706,4.76034320944637
"2718","LASSO",10,3,6.42238291085206,4.62815504762159,4.39444068083033,4.20989799847323,4.45538435155921
"2719","Stepwise",10,3,6.1048106444882,5.078419131642,5.04651097116872,4.93248432926684,4.67413182691416
"2720","LASSO",10,3,6.15917596755622,4.58377529783341,4.83505042031088,4.6332658927991,4.31489339588155
"2721","Stepwise",10,3,6.85641671689453,5.16469986133908,4.74675508878182,5.33073589527625,4.96378761229317
"2722","LASSO",10,3,6.21826924768538,4.25952332830263,4.43629035056684,4.51731671589016,4.58528865634417
"2723","Stepwise",10,3,5.84143980732418,5.27697382086939,5.16928055093567,5.04102606902228,4.82883994017013
"2724","LASSO",10,3,6.00296756753009,4.76099411076047,4.67987319307297,4.67338375599573,4.63811930406544
"2725","Stepwise",10,3,6.66332553147191,4.6321125525361,4.61599381124204,5.54978662310525,4.65213056897454
"2726","LASSO",10,3,6.2198206485375,4.22872710969595,4.26282792985384,4.75336120483482,4.1560252535587
"2727","Stepwise",10,3,6.2240435253554,4.60483850801572,5.27656843585038,4.97748531024554,5.25257688494038
"2728","LASSO",10,3,5.92196811865677,4.1413088378313,4.52690215796495,4.37958316503662,4.8023640520721
"2729","Stepwise",10,3,6.73190510715584,4.38490163213895,4.22632857080217,5.18770682257838,5.4937100261967
"2730","LASSO",10,3,6.28313717729094,4.07282398419836,3.72609671596571,4.77219660078321,4.7348811448537
"2731","Stepwise",10,3,6.38836286784136,5.08828602529389,4.75477773032168,5.30158014709139,5.20949662695139
"2732","LASSO",10,3,6.07851865135768,4.44332297251633,4.42813410612485,4.62756456951084,4.67190921260555
"2733","Stepwise",10,3,6.53672013526551,5.21534945028566,5.28096511943825,4.92300317782406,4.50412974436544
"2734","LASSO",10,3,6.18065093019954,4.97354668280079,5.01126710965289,4.69596132174755,4.32660154872176
"2735","Stepwise",10,3,6.30107242123704,5.27680858114464,4.96849442873771,4.71027936575785,4.69639776955473
"2736","LASSO",10,3,6.29395611888719,4.98380552176224,4.62091661394356,4.34534130512428,4.41549746840106
"2737","Stepwise",10,3,7.21861378661993,4.68767694759878,4.54310351064373,5.48236360291752,4.79971751335666
"2738","LASSO",10,3,6.64821852793558,4.33149768440003,4.0764769332041,4.85233821048987,4.36695428462003
"2739","Stepwise",10,3,6.07546409137383,4.58833634067049,4.54319464340035,5.10557828442444,5.35122101627314
"2740","LASSO",10,3,5.81150293515171,4.39218770097918,4.40172024973062,4.70198909821026,4.93376991633189
"2741","Stepwise",10,3,7.10150032639947,5.41364417488176,5.09097070059004,4.94508204635773,5.33637611442719
"2742","LASSO",10,3,6.43856279068352,5.13040410860893,4.59136069311305,4.59612563292421,5.01372035364994
"2743","Stepwise",10,3,6.50148573036099,5.13509578224781,4.95140080865695,4.87278756624896,4.91281904076611
"2744","LASSO",10,3,6.13634908790089,4.62566973734329,4.58108020493423,4.39575206229551,4.46613751549223
"2745","Stepwise",10,3,6.5049152559948,4.95836948894661,5.38589395417071,4.66203815798964,4.73861566293436
"2746","LASSO",10,3,6.08171969334764,4.29774667958007,4.64576257195499,4.10239478503909,4.17415418157359
"2747","Stepwise",10,3,6.79429926145327,4.78787729701337,5.40363351417132,5.03622837087581,4.66216393410707
"2748","LASSO",10,3,6.40383898653192,4.44868216163194,4.94191789549642,4.58889207157272,4.60682663349818
"2749","Stepwise",10,3,6.84551181920213,5.16999175250065,5.09939946028925,5.1012183789807,4.84262192193867
"2750","LASSO",10,3,6.35575886345946,4.51441734300217,4.63833204124326,4.71118571717219,4.33187993131502
"2751","Stepwise",10,3,6.75887804313068,5.17162961075776,4.72654114160403,5.24691646106085,4.87078135574177
"2752","LASSO",10,3,6.32770254242581,4.80290627266756,4.46625449233937,5.03754694937582,4.73814352123077
"2753","Stepwise",10,3,6.83729171449294,5.04050600539755,4.62742023369558,4.89045857197498,5.39901059636837
"2754","LASSO",10,3,6.39405331686025,4.69783282448793,4.21014137553577,4.48283010691749,4.83353985052938
"2755","Stepwise",10,3,6.81334661020489,4.91791297882729,5.20664160199746,4.98291775253004,4.88893789761085
"2756","LASSO",10,3,6.10127106291972,4.51117868484653,4.65835694825057,4.35049325641181,4.59673457003754
"2757","Stepwise",10,3,6.5882344914446,5.29290234651602,4.71269757741187,4.79193767738163,5.18068907513918
"2758","LASSO",10,3,6.06229364027314,4.90666371256522,4.2498529350998,4.15329890804334,4.50163291520588
"2759","Stepwise",10,3,6.55107701051195,4.83234111980288,4.82945770664382,4.66214998152659,5.16156910508748
"2760","LASSO",10,3,6.26966221199856,4.60112605488978,4.74999484694719,4.37019862824165,4.90363154997713
"2761","Stepwise",10,3,6.70969809119231,4.86730481551019,5.13918456666769,5.04593351124257,4.86781533597293
"2762","LASSO",10,3,6.04304100926662,4.19576804630327,4.76355649391776,4.36902008453514,4.42944669922915
"2763","Stepwise",10,3,6.3032366563396,5.04247972664635,5.52809009489709,5.15187643689584,4.98936079274993
"2764","LASSO",10,3,5.95669224675792,4.70902725698924,4.91130041133685,4.73292213897362,4.71484181235544
"2765","Stepwise",10,3,6.45207821247952,5.38868667472877,5.28413320339385,4.93312565869609,4.98708464366423
"2766","LASSO",10,3,6.4076054624621,4.89910065479276,4.95160944922185,4.50279290120235,4.69353101837498
"2767","Stepwise",10,3,6.75089828032343,4.55512728386678,4.90918737476061,4.9412100598074,5.26341941529943
"2768","LASSO",10,3,6.69762501300105,4.39488504624763,4.61374193420961,4.60857361899796,5.01522014316294
"2769","Stepwise",10,3,6.99566087598134,4.80892604013537,4.95671308423543,4.83093531009931,5.16314141452357
"2770","LASSO",10,3,6.61416593525277,4.51577929834758,4.54030722845321,4.59568520760897,4.85076078839973
"2771","Stepwise",10,3,6.96787841361218,5.0244686809958,4.76702285100238,5.23250908360902,5.31936870432871
"2772","LASSO",10,3,6.57819588515531,4.39670237410963,4.45961263071702,4.8419013727993,4.66353665213674
"2773","Stepwise",10,3,6.83371296156701,4.95859378433057,5.12583536531478,5.15631798769755,5.3907282465285
"2774","LASSO",10,3,6.2029213593996,4.33268277227502,4.70442761689519,4.5142105370767,4.61218687129572
"2775","Stepwise",10,3,6.72532832041014,4.62573503136679,5.42519690746306,4.33528379214503,4.93724183782599
"2776","LASSO",10,3,6.17891919159516,4.22180577431852,5.14417274822396,3.71792522330478,4.4240539039208
"2777","Stepwise",10,3,6.34889396145419,4.74016688325828,5.29277200611068,5.49868631603606,5.09895808278053
"2778","LASSO",10,3,6.28349459257506,4.15246309432318,4.74126774626985,5.09675678330755,4.72432696468126
"2779","Stepwise",10,3,6.31419759583339,4.8909136826355,4.88759152494874,5.1513848281944,5.21038390940554
"2780","LASSO",10,3,6.29680103041962,4.4362265492289,4.32325051152378,4.69857581010675,4.64926458329436
"2781","Stepwise",10,3,6.62865555559033,4.91912039128999,5.05063909627632,4.78100847334364,4.92187075859698
"2782","LASSO",10,3,6.23168568233926,4.40626374677139,4.72440734988407,4.5036042393378,4.52575474485159
"2783","Stepwise",10,3,6.99047847826026,4.71749375036544,5.013470308824,5.34342167114128,5.15507283802109
"2784","LASSO",10,3,6.07416197521116,4.2515768760941,4.56533807572321,4.91153221960466,4.28932334125236
"2785","Stepwise",10,3,6.80837981738066,4.73046014894068,5.38990152233195,4.93697451414328,4.75410600600905
"2786","LASSO",10,3,6.29377945838545,4.37044918580317,4.83527336799097,4.4421431713929,4.45751030258879
"2787","Stepwise",10,3,6.47771297100325,5.14320799709381,4.88270954590481,4.82407725907141,4.74226026888278
"2788","LASSO",10,3,6.18915309494134,4.83122488783858,4.44475465966047,4.29190419000941,4.53751395015312
"2789","Stepwise",10,3,7.40876118759462,5.05428578173782,5.11099337457192,5.20181988478568,4.70190390249601
"2790","LASSO",10,3,7.19304115877248,4.63755416005671,4.46344623454168,4.52884638271687,3.96304908864247
"2791","Stepwise",10,3,6.2303542464375,4.90327224523562,4.87739799271391,4.40779214724858,4.78482999400889
"2792","LASSO",10,3,6.27791053827264,4.53841700278084,4.80034855000812,4.01314252398106,4.40004009238647
"2793","Stepwise",10,3,6.41594888679179,4.9011852820426,4.75178742912842,4.96389856112292,5.5916526045236
"2794","LASSO",10,3,6.35921894785105,4.49438832077761,4.26580723282657,4.19235464071442,4.99870894810713
"2795","Stepwise",10,3,6.32609871419889,5.19545744592501,4.84235284841136,5.41194976129461,4.77883569318226
"2796","LASSO",10,3,5.93852724036035,4.58309673663288,4.41603720117392,4.88005196885856,4.05669121163335
"2797","Stepwise",10,3,6.70057395433294,4.4110500535342,4.48560249066441,5.35699015986886,4.96428431635144
"2798","LASSO",10,3,6.68516121028487,4.20293444224908,4.31402620393979,4.98910074785325,4.50536882340747
"2799","Stepwise",10,3,5.89450010431921,4.66810798613143,5.13276982370041,4.93587382249681,5.1710912926942
"2800","LASSO",10,3,6.15245243674841,4.5063616641972,4.75948371538961,4.78270485270958,4.89954419858936
"2801","Stepwise",10,4,6.734493385302,4.99678330602056,5.27458162379708,5.2244809383846,5.11801748747658
"2802","LASSO",10,4,6.3426656726639,4.50129523555737,4.49454423968883,4.48971468431965,4.60892366853512
"2803","Stepwise",10,4,6.85011536728589,5.19064971231071,5.31596501992038,5.13886904897146,5.07883583219969
"2804","LASSO",10,4,6.22428385006396,4.51299504570641,4.44750421197644,4.432166893572,4.27096681668036
"2805","Stepwise",10,4,7.11285971908238,4.90775646029133,5.03459481105949,4.39486782481804,4.81345771951092
"2806","LASSO",10,4,6.79346342252235,4.42203643600757,4.41260255287463,4.06668568848166,4.45414475415608
"2807","Stepwise",10,4,6.3781825707144,5.17558719533994,4.78298779188211,5.03646510048112,4.67979504738328
"2808","LASSO",10,4,5.9519318152138,4.68532757946544,4.6783367856353,4.59979181304762,4.46851050001466
"2809","Stepwise",10,4,6.31171218498121,5.51172503500257,5.02857431513891,4.97061033396028,4.84443265975014
"2810","LASSO",10,4,5.5713954472166,4.85733783121128,4.51251502811695,4.2215874249029,4.27067537511694
"2811","Stepwise",10,4,6.58077190251543,5.08517345384121,4.90376939472323,4.84647625676695,5.10575434803098
"2812","LASSO",10,4,6.14004977416544,4.75865506495151,4.57212939014255,4.52830542040333,4.52614155896704
"2813","Stepwise",10,4,6.66634837003826,4.93620286735629,4.66650635604541,5.5148474931921,5.17537878225961
"2814","LASSO",10,4,6.47450694574866,4.32925528954108,4.11730988527755,4.83717187824215,4.84274352224678
"2815","Stepwise",10,4,5.86386322093649,5.53764561086681,5.39366299209448,4.84889770519241,5.59076700994009
"2816","LASSO",10,4,5.8270046929968,4.86380125881796,4.59583934832427,4.50044847198483,4.98697665818058
"2817","Stepwise",10,4,6.29948410572076,5.01139900379801,5.25634502745855,5.04348999970972,5.0408298303939
"2818","LASSO",10,4,6.12236632207061,4.60892680332732,4.68141547656097,4.50374372438328,4.71917726720252
"2819","Stepwise",10,4,6.68898664871897,5.07468833493973,5.20804852046606,5.27589505594658,4.89141562607334
"2820","LASSO",10,4,6.32957251179463,4.76604385644973,4.82753923307342,4.97211258326618,4.64434343501259
"2821","Stepwise",10,4,6.65380245916916,4.94217887210172,5.123213520601,5.19850111581079,5.19183116591333
"2822","LASSO",10,4,6.1946301670494,4.319706760122,4.4240330955045,4.63315188067234,4.80730105870385
"2823","Stepwise",10,4,7.0495281161698,5.47933503196523,5.29915505410457,4.87099857739428,5.28887836461465
"2824","LASSO",10,4,6.37146035382178,4.83912653806157,4.85246616782996,4.56000509462557,4.77241013054196
"2825","Stepwise",10,4,6.56403451170217,5.0014962704025,4.95551483887372,5.09622386747716,5.17938986777468
"2826","LASSO",10,4,6.30841351960057,4.57207461670411,4.36442921210543,4.61750630506288,4.91568488496922
"2827","Stepwise",10,4,6.79446718568087,5.09728467162936,5.10822061669902,4.74943274204695,5.15297644407045
"2828","LASSO",10,4,6.42589274153137,4.80095200126652,4.74995424291405,4.42302910811504,4.98272465626617
"2829","Stepwise",10,4,6.56591678058849,5.06675913130913,5.01865598123489,5.06979188011508,4.99912137761064
"2830","LASSO",10,4,6.21776773823877,4.72706112833739,4.6990169893921,4.8053479777881,4.65814794420274
"2831","Stepwise",10,4,6.76331232035461,4.92457500198835,4.64444275437323,4.97105553375936,5.28407201691056
"2832","LASSO",10,4,6.53969068892338,4.58692526577222,4.37266389453734,4.67894310433941,4.79892204899549
"2833","Stepwise",10,4,6.60390988171543,5.23576509074074,4.89284556760722,5.00519092130713,5.28930994417934
"2834","LASSO",10,4,6.484712050214,4.82762958007298,4.54109574850382,4.52505655649951,4.82689959196636
"2835","Stepwise",10,4,6.74409710034038,5.01243918185213,4.88929467320006,5.12880105695132,4.92730750128466
"2836","LASSO",10,4,6.55430729766684,4.46815109678902,4.48522273225654,4.88646522363866,4.57179632121781
"2837","Stepwise",10,4,6.78344222956104,4.88472940987567,5.37821544927337,5.2013942521597,4.49187171010425
"2838","LASSO",10,4,5.95188632035309,4.45990890927157,4.37059823109407,4.32626758061549,4.13575081609053
"2839","Stepwise",10,4,6.54067071620901,4.83394833998277,4.62025924461534,4.81605941227151,5.36757337955767
"2840","LASSO",10,4,6.30093747541897,4.2176919348264,4.18377700386884,4.51718349871668,4.68247043688264
"2841","Stepwise",10,4,6.52818527351986,5.42123748160805,4.85382334310985,5.29245694868794,5.19262885792362
"2842","LASSO",10,4,6.42588805334129,4.92297724007026,4.68039850614327,4.8188792222745,4.94126314728233
"2843","Stepwise",10,4,6.30688587902899,4.96245712985415,5.04613160545791,4.92835976648884,4.96360311305004
"2844","LASSO",10,4,6.01899091683039,4.74287277909689,4.54929865772078,4.68433984832363,4.56993367815192
"2845","Stepwise",10,4,6.84920162782736,5.08182265553445,4.94334717701327,5.12966762135899,5.00693915191434
"2846","LASSO",10,4,6.32409237439915,4.86389013266539,4.80103054080585,4.58034060910247,4.72973793263892
"2847","Stepwise",10,4,6.67787194011638,4.89151240714289,5.04238858899462,5.01956533198856,4.9922173475859
"2848","LASSO",10,4,6.16840700375166,4.3514849263928,4.46522321311055,4.63843573906435,4.23149864055363
"2849","Stepwise",10,4,6.64539506843982,4.73998157921586,4.58333460861223,5.40588061749718,5.05296908829378
"2850","LASSO",10,4,6.20002536400373,4.27082764369857,4.5197686577,5.03336335721711,4.58454890590235
"2851","Stepwise",10,4,6.85858575615175,4.9942879667202,4.94624085338066,5.08883358593531,4.35390812784676
"2852","LASSO",10,4,6.36272061478249,4.58645039266151,4.34867554075442,4.75015100053153,3.96887947966266
"2853","Stepwise",10,4,6.18594130384964,4.20137335415696,5.10305485634069,4.76101461091475,4.97639365302261
"2854","LASSO",10,4,6.31159550443527,4.20919096541452,4.541225728446,4.46650646084274,4.49780104732016
"2855","Stepwise",10,4,7.18368155489638,5.11960887837376,5.05132136691072,4.85072769092347,4.68586171314816
"2856","LASSO",10,4,6.60056062330258,4.65883469457386,4.81727606936839,4.53607017660924,4.29024575583338
"2857","Stepwise",10,4,6.69145967751881,5.15179881172415,4.97641447885445,5.18469528964672,4.92510799123174
"2858","LASSO",10,4,6.21202515319854,4.36028380159264,4.59071886766592,4.76308697046514,4.24973490846464
"2859","Stepwise",10,4,6.44419876005441,4.82862895157257,5.16053248397196,4.63793485344745,5.17585824375603
"2860","LASSO",10,4,6.40784848619846,4.51555731595359,4.58095535487088,4.45727610578371,4.7442175787003
"2861","Stepwise",10,4,6.81895396645991,4.83844407431586,4.77255693573836,4.90280405868377,4.95864796914087
"2862","LASSO",10,4,6.13294140521984,4.18608047672445,4.37110769978315,4.14957954007219,4.2557404809255
"2863","Stepwise",10,4,6.27915767823357,4.77731875119811,5.27718218333912,4.92555676700014,4.99272813684737
